symbol,code,name,date,time,local_time,status,pre_close_price,open_price,high_price,low_price,latest_price,change_rate,high_limited_price,low_limited_price,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,ask_price_10,ask_volume_1,ask_volume_2,ask_volume_3,ask_volume_4,ask_volume_5,ask_volume_6,ask_volume_7,ask_volume_8,ask_volume_9,ask_volume_10,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,bid_price_10,bid_volume_1,bid_volume_2,bid_volume_3,bid_volume_4,bid_volume_5,bid_volume_6,bid_volume_7,bid_volume_8,bid_volume_9,bid_volume_10,total_ask_volume,weighted_ask_price,total_bid_volume,weighted_bid_price,total_fill_number,total_fill_volume,total_fill_turnover
600030.SH,600030,中信证券,20180404,103543000,103543000,79,19.21,19.25,19.38,19.07,19.13,-0.0042,21.13,17.29,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,19.22,19.23,36300,175400,7800,43959,43100,29700,122500,143200,143800,151150,19.13,19.12,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,6000,11800,85400,86300,49600,194688,79400,289100,263100,114500,25910053,20.11,10435488,18.71,15,23900,457278
600030.SH,600030,中信证券,20180404,103546000,103546000,79,19.21,19.25,19.38,19.07,19.13,-0.0042,21.13,17.29,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,19.22,2500,36300,176200,7800,43959,43100,29700,123500,143200,143800,19.12,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,15700,85900,86500,49600,193688,81400,289100,263100,114500,332000,25914353,20.11,10434188,18.71,6,7400,141564
600030.SH,600030,中信证券,20180404,103549000,103549000,79,19.21,19.25,19.38,19.07,19.13,-0.0042,21.13,17.29,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,19.22,2100,36400,176600,7800,43959,43100,29700,123500,143200,143800,19.12,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,21300,85900,96100,49900,193688,83400,289100,266100,114500,332000,25915053,20.11,10454688,18.71,2,400,7652
600030.SH,600030,中信证券,20180404,103552000,103552000,79,19.21,19.25,19.38,19.07,19.13,-0.0042,21.13,17.29,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,19.22,1100,36400,176600,7800,43959,43100,29700,105000,143200,143800,19.12,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,21300,86400,103100,49900,193688,83400,289100,266100,115000,332000,25896253,20.11,10463488,18.71,1,1000,19130
600030.SH,600030,中信证券,20180404,103555000,103555000,79,19.21,19.25,19.38,19.07,19.13,-0.0042,21.13,17.29,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,19.22,19.23,23300,176600,7800,43959,43100,29700,105000,143200,143800,151150,19.12,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,23300,91000,106800,49900,195688,83400,289100,266100,115000,332000,25882353,20.11,10477188,18.71,17,26500,507076
600030.SH,600030,中信证券,20180404,103558000,103558000,79,19.21,19.25,19.38,19.07,19.12,-0.0047,21.13,17.29,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,19.22,400,23400,176600,7800,43959,47600,29700,105000,143200,143800,19.12,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,28900,91000,106800,58900,195688,83400,289100,266400,115000,332000,25936353,20.11,10487088,18.71,2,8100,154874
600030.SH,600030,中信证券,20180404,103601000,103601000,79,19.21,19.25,19.38,19.07,19.12,-0.0047,21.13,17.29,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,19.22,6800,16600,176600,7800,43959,47600,29700,105000,143200,143800,19.12,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,28300,87900,104600,68900,196188,83400,289600,266400,115000,332000,25936353,20.11,10493688,18.71,6,8000,153102
600030.SH,600030,中信证券,20180404,103604000,103604000,79,19.21,19.25,19.38,19.07,19.13,-0.0042,21.13,17.29,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,19.22,19.23,52200,176600,7800,43959,47600,29700,104100,143200,143800,151150,19.13,19.12,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,600,28400,88000,104600,69400,196188,83900,289600,266400,115000,25964853,20.11,10497288,18.71,8,7500,143475
600030.SH,600030,中信证券,20180404,103607000,103607000,79,19.21,19.25,19.38,19.07,19.12,-0.0047,21.13,17.29,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,19.22,19.23,52000,176600,7800,43959,46700,29700,104100,143200,143800,151150,19.13,19.12,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,1000,29200,91200,105600,69400,196888,83900,289600,263800,115000,25965453,20.11,10501288,18.71,3,2900,55474
600030.SH,600030,中信证券,20180404,103610000,103610000,79,19.21,19.25,19.38,19.07,19.12,-0.0047,21.13,17.29,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,19.22,19.23,54500,176600,7800,43959,46700,29700,103600,143200,144300,151150,19.12,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,20500,91200,106400,69400,196888,83900,289600,263800,115000,331700,25974453,20.11,10495588,18.71,11,12800,244777
600030.SH,600030,中信证券,20180404,103613000,103613000,79,19.21,19.25,19.38,19.07,19.13,-0.0042,21.13,17.29,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,19.22,19.23,38400,176600,7800,43959,46700,29700,103600,143200,144300,189450,19.13,19.12,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,400,24900,91200,108400,69400,196888,83900,289600,263800,115000,25996853,20.11,10504088,18.71,12,17200,329197
600030.SH,600030,中信证券,20180404,103616000,103616000,79,19.21,19.25,19.38,19.07,19.12,-0.0047,21.13,17.29,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,19.22,2300,74100,176600,7800,43959,46700,29700,103600,143200,144300,19.12,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,23600,90900,109100,73400,196388,83900,285900,263800,115000,331700,26034853,20.11,10502488,18.71,8,3200,61189
600030.SH,600030,中信证券,20180404,103619000,103619000,79,19.21,19.25,19.38,19.07,19.14,-0.0036,21.13,17.29,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,19.22,19.23,74500,176600,7800,44159,46700,29700,103600,143200,144300,189450,19.13,19.12,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,14400,25100,88200,109100,73400,197388,83900,285900,263800,115000,26033153,20.11,10517288,18.71,7,2700,51655
600030.SH,600030,中信证券,20180404,103622000,103622000,79,19.21,19.25,19.38,19.07,19.14,-0.0036,21.13,17.29,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,19.22,19.23,81300,176600,7800,44159,46700,29700,104100,143200,144300,189450,19.13,19.12,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,7800,26400,88200,109100,73400,197388,83900,280900,263800,115000,26041553,20.11,10529588,18.71,9,10000,191324
600030.SH,600030,中信证券,20180404,103625000,103625000,79,19.21,19.25,19.38,19.07,19.14,-0.0036,21.13,17.29,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,19.22,19.23,72600,176900,7800,44159,46700,29700,104100,143200,144300,189450,19.13,19.12,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,11400,29700,88200,109300,70200,197388,83900,280900,263800,115000,26034253,20.11,10533488,18.71,3,8900,170346
600030.SH,600030,中信证券,20180404,103628000,103628000,79,19.21,19.25,19.38,19.07,19.14,-0.0036,21.13,17.29,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,19.22,19.23,61800,177600,7800,44159,46700,29700,104500,143200,144300,189450,19.13,19.12,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,13500,29700,89200,111800,71200,195988,83900,280900,263800,115000,26025053,20.11,10540988,18.71,1,10800,206712
600030.SH,600030,中信证券,20180404,103631000,103631000,79,19.21,19.25,19.38,19.07,19.13,-0.0042,21.13,17.29,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,19.22,50800,69500,177600,7800,44159,46700,29700,104500,143200,144300,19.12,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,30200,89200,112400,71700,199088,83900,280900,263800,113400,331700,26086053,20.11,10531088,18.71,15,30100,575942
600030.SH,600030,中信证券,20180404,103634000,103634000,79,19.21,19.25,19.38,19.07,19.13,-0.0042,21.13,17.29,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,19.22,45500,72300,177600,7800,44159,46700,29700,104500,143200,144300,19.12,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,31000,89200,112400,71700,199188,83900,278600,263800,113400,331700,26085553,20.11,10530588,18.71,7,5600,107128
600030.SH,600030,中信证券,20180404,103637000,103637000,79,19.21,19.25,19.38,19.07,19.13,-0.0042,21.13,17.29,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,19.22,58000,77300,177600,7800,44159,46700,29700,104500,143200,144300,19.12,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,42500,89200,116500,69700,199388,83900,278000,263800,113400,331700,26102053,20.11,10544688,18.71,6,6800,130084
600030.SH,600030,中信证券,20180404,103640000,103640000,79,19.21,19.25,19.38,19.07,19.13,-0.0042,21.13,17.29,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,19.22,57600,77700,177600,7800,44159,57200,29700,105100,143200,144300,19.12,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,40500,89200,116500,69700,199388,83900,278000,263800,113400,331700,26115953,20.11,10541788,18.71,7,7300,139629
600030.SH,600030,中信证券,20180404,103643000,103643000,79,19.21,19.25,19.38,19.07,19.13,-0.0042,21.13,17.29,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,19.22,40200,80800,177600,7800,44159,57200,29700,105300,143200,144300,19.12,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,40500,89200,116500,69700,199388,83900,278000,263800,113400,331700,26101653,20.11,10541588,18.71,9,19400,371122
600030.SH,600030,中信证券,20180404,103646000,103646000,79,19.21,19.25,19.38,19.07,19.13,-0.0042,21.13,17.29,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,19.22,39000,80800,179800,7800,44159,57200,29700,110200,143200,144300,19.12,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,40000,89200,116500,69700,199388,83900,278000,262800,113400,331700,26108653,20.11,10552388,18.71,6,3000,57390
600030.SH,600030,中信证券,20180404,103649000,103649000,79,19.21,19.25,19.38,19.07,19.13,-0.0042,21.13,17.29,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,19.22,29900,81300,179800,7800,44159,57200,29700,110200,143200,145400,19.12,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,40500,97900,116500,68600,199388,83900,278000,261700,113400,331700,26100953,20.11,10565488,18.71,3,7400,141562
600030.SH,600030,中信证券,20180404,103652000,103652000,79,19.21,19.25,19.38,19.07,19.13,-0.0042,21.13,17.29,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,19.22,4500,81300,179800,7900,44159,57200,29700,111200,143200,145400,19.12,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,31600,102900,117200,67500,199388,83900,278000,261700,113400,331700,26076653,20.11,10561188,18.71,18,38300,732553
600030.SH,600030,中信证券,20180404,103655000,103655000,79,19.21,19.25,19.38,19.07,19.13,-0.0042,21.13,17.29,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,19.22,1500,81300,179800,7900,44159,57200,29700,111200,143200,145400,19.12,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,3500,102900,117500,67500,200388,83900,278000,261700,113400,332700,26074053,20.11,10536188,18.71,27,31100,594662
600030.SH,600030,中信证券,20180404,103658000,103658000,79,19.21,19.25,19.38,19.07,19.13,-0.0042,21.13,17.29,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,19.22,3400,71600,179800,7900,44159,57200,29700,111200,143200,145400,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,19.02,98200,117500,67500,190388,83900,278000,261700,113400,332700,125800,26063853,20.11,10518188,18.71,22,21800,416996
600030.SH,600030,中信证券,20180404,103701000,103701000,79,19.21,19.25,19.38,19.07,19.13,-0.0042,21.13,17.29,19.12,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,200,26200,71600,179800,7900,44159,57200,29700,111200,143200,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,19.02,96200,127500,67500,190388,83200,278000,261700,113400,332700,125800,26087353,20.11,10521488,18.71,4,12500,239125
600030.SH,600030,中信证券,20180404,103704000,103704000,79,19.21,19.25,19.38,19.07,19.12,-0.0047,21.13,17.29,19.12,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,900,39300,72600,179800,7900,44159,57200,29700,111200,143200,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,19.02,95100,132500,67500,189988,83200,273000,261700,113400,332700,125800,26110453,20.11,10519988,18.71,10,8900,170160
600030.SH,600030,中信证券,20180404,103707000,103707000,79,19.21,19.25,19.38,19.07,19.13,-0.0042,21.13,17.29,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,19.22,36200,72600,179800,7900,44559,57200,29700,111200,143200,144400,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,19.02,94000,132400,70000,189988,83200,268000,261700,113400,332700,125800,26107453,20.11,10516288,18.71,6,12500,239066
600030.SH,600030,中信证券,20180404,103710000,103710000,79,19.21,19.25,19.38,19.07,19.12,-0.0047,21.13,17.29,19.12,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,200,35700,72600,179800,7900,44559,57200,29700,111200,143200,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,19.02,90100,132400,70000,189988,83200,268000,261700,113400,332700,125800,26108553,20.11,10513388,18.71,4,9900,189251
600030.SH,600030,中信证券,20180404,103713000,103713000,79,19.21,19.25,19.38,19.07,19.12,-0.0047,21.13,17.29,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,19.22,15000,72600,179800,7900,44559,57200,29700,111200,143200,144400,19.12,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,2700,93300,132400,70000,189988,83200,268000,261700,113400,332700,26089253,20.11,10519588,18.71,16,26600,508793
600030.SH,600030,中信证券,20180404,103716000,103716000,79,19.21,19.25,19.38,19.07,19.12,-0.0047,21.13,17.29,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,19.22,8300,73400,180300,7900,44559,57200,29700,111200,143200,144400,19.12,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,1600,95500,135300,70000,189388,83200,268000,261700,113400,332700,26084153,20.11,10522988,18.71,5,8700,166413
600030.SH,600030,中信证券,20180404,103719000,103719000,79,19.21,19.25,19.38,19.07,19.12,-0.0047,21.13,17.29,19.12,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,19.22,86500,65200,180900,7900,44559,57200,29700,111200,143200,144400,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,19.02,100400,136000,70000,190388,83200,268500,261700,113400,332700,125800,26145953,20.11,10528488,18.71,19,26900,514592
600030.SH,600030,中信证券,20180404,103722000,103722000,79,19.21,19.25,19.38,19.07,19.12,-0.0047,21.13,17.29,19.12,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,67300,1000,62600,180900,7900,44559,57200,29700,111200,143200,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,19.02,102600,135000,70000,190388,81200,268500,261700,113600,332700,125800,26125353,20.11,10526688,18.71,5,39500,755225
600030.SH,600030,中信证券,20180404,103725000,103725000,79,19.21,19.25,19.38,19.07,19.12,-0.0047,21.13,17.29,19.12,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,78300,1000,62600,180900,7900,44559,57500,29700,111200,143200,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,19.02,102700,135200,77500,190388,81200,268500,261700,113600,332700,125800,26136653,20.11,10535188,18.71,6,3200,61183
600030.SH,600030,中信证券,20180404,103728000,103728000,79,19.21,19.25,19.38,19.07,19.11,-0.0052,21.13,17.29,19.12,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,74100,4100,62600,180900,7900,44559,57500,29700,112700,142500,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,19.02,125000,135200,77500,190388,81200,268500,261700,113600,332700,125800,26132353,20.11,10557788,18.71,5,5200,99415
600030.SH,600030,中信证券,20180404,103731000,103731000,79,19.21,19.25,19.38,19.07,19.12,-0.0047,21.13,17.29,19.12,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,69800,5200,42600,180700,7900,44559,57500,29700,112700,142500,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,19.02,125100,137400,77500,191188,81200,268500,261700,113600,332700,125800,26108853,20.11,10561188,18.71,7,4300,82216
600030.SH,600030,中信证券,20180404,103734000,103734000,79,19.21,19.25,19.38,19.07,19.12,-0.0047,21.13,17.29,19.12,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,70200,5400,42700,180700,7900,44559,57500,29700,112700,142500,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,19.02,125200,127400,77500,191288,81200,269400,261700,113600,332700,125800,26112553,20.11,10552788,18.71,4,2700,51619
600030.SH,600030,中信证券,20180404,103737000,103737000,79,19.21,19.25,19.38,19.07,19.11,-0.0052,21.13,17.29,19.12,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,55000,5400,42700,180700,7900,44559,57500,29700,112700,142500,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,19.02,110100,127400,77500,191788,81200,270100,261700,113600,332700,125800,26101753,20.11,10538888,18.71,10,29200,558152
600030.SH,600030,中信证券,20180404,103740000,103740000,79,19.21,19.25,19.38,19.07,19.12,-0.0047,21.13,17.29,19.12,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,54600,5400,43700,180700,7900,44559,57500,29700,112700,142500,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,19.02,103400,127500,77500,191788,81200,270100,261700,112700,332700,125800,26103353,20.11,10531488,18.71,8,12800,244613
600030.SH,600030,中信证券,20180404,103743000,103743000,79,19.21,19.25,19.38,19.07,19.11,-0.0052,21.13,17.29,19.12,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,56200,5400,45300,180700,7900,44559,57500,29700,112700,142500,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,19.02,93800,128100,78600,191788,84200,270100,261700,112700,332700,125800,26106353,20.11,10526588,18.71,8,10900,208312
600030.SH,600030,中信证券,20180404,103746000,103746000,79,19.21,19.25,19.38,19.07,19.11,-0.0052,21.13,17.29,19.12,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,53500,6000,48100,180700,7900,44559,57500,29700,112700,142500,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,19.02,93100,128100,78600,191788,84200,270100,261700,112700,332700,125800,26108053,20.11,10524988,18.71,5,10600,202596
600030.SH,600030,中信证券,20180404,103749000,103749000,79,19.21,19.25,19.38,19.07,19.12,-0.0047,21.13,17.29,19.12,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,11400,42200,48100,180700,7900,44559,57500,29700,113700,142500,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,19.02,77600,125900,78600,191788,84200,270100,261700,112700,332700,125800,26105253,20.11,10510288,18.71,17,60500,1156598
600030.SH,600030,中信证券,20180404,103752000,103752000,79,19.21,19.25,19.38,19.07,19.11,-0.0052,21.13,17.29,19.12,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,11100,42200,47800,181200,7900,44559,57500,29700,113700,142500,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,19.02,76600,125900,78600,191788,84200,270100,261700,112700,332700,125800,26107653,20.11,10508488,18.71,5,3000,57339
600030.SH,600030,中信证券,20180404,103755000,103755000,79,19.21,19.25,19.38,19.07,19.11,-0.0052,21.13,17.29,19.12,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,7000,45400,56800,181700,7900,44559,57500,29700,113700,142500,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,19.02,57200,127300,78600,191788,84200,268100,261200,112700,332700,125800,26116953,20.11,10487688,18.71,18,24000,458681
600030.SH,600030,中信证券,20180404,103758000,103758000,79,19.21,19.25,19.38,19.07,19.12,-0.0047,21.13,17.29,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,19.22,45400,56800,181700,7900,44559,57600,29700,113700,142500,144600,19.12,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,3100,54700,128400,78600,192288,84700,268100,258200,112700,332700,26111653,20.11,10484288,18.71,19,19600,374701
600030.SH,600030,中信证券,20180404,103801000,103801000,79,19.21,19.25,19.38,19.07,19.11,-0.0052,21.13,17.29,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,19.22,54300,56800,183700,7900,44559,57600,29700,113700,142500,144600,19.12,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,500,18800,128900,78600,192788,84700,268100,256200,112700,332700,26131053,20.11,10444388,18.71,20,40200,768287
600030.SH,600030,中信证券,20180404,103804000,103804000,79,19.21,19.25,19.38,19.07,19.11,-0.0052,21.13,17.29,19.12,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,200,54400,56800,183700,7900,38059,57600,29700,114700,142500,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,19.02,16000,128900,78600,192988,79700,268100,256200,112700,332700,125800,26126353,20.11,10434888,18.71,15,6200,118502
600030.SH,600030,中信证券,20180404,103807000,103807000,79,19.21,19.25,19.38,19.07,19.11,-0.0052,21.13,17.29,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,19.22,54400,56800,183700,7900,38059,57600,29700,114700,142500,144600,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,19.02,15500,130400,78600,192988,79700,268100,256200,112700,332700,125800,26127153,20.11,10424488,18.71,3,1100,21027
600030.SH,600030,中信证券,20180404,103810000,103810000,79,19.21,19.25,19.38,19.07,19.11,-0.0052,21.13,17.29,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,19.22,54200,56800,183700,7900,38059,57600,29300,114700,142500,144600,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,19.02,17600,131200,79600,193888,79700,268100,256200,112700,332700,125800,26128753,20.11,10429288,18.71,11,12900,246648
600030.SH,600030,中信证券,20180404,103813000,103813000,79,19.21,19.25,19.38,19.07,19.12,-0.0047,21.13,17.29,19.12,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,2700,29900,57300,183700,7900,38059,57600,29300,114700,142500,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,19.02,19.01,139300,79900,193888,79200,268100,256200,112700,332700,125800,318800,26110753,20.11,10419588,18.71,41,54400,1040170
600030.SH,600030,中信证券,20180404,103816000,103816000,79,19.21,19.25,19.38,19.07,19.11,-0.0052,21.13,17.29,19.11,19.12,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,400,6000,29900,57800,183700,7900,38059,57600,29300,114700,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,19.02,19.01,130300,80800,193888,79700,268100,256200,112700,332700,125800,318800,26115053,20.11,10412988,18.71,7,1800,34410
600030.SH,600030,中信证券,20180404,103819000,103819000,79,19.21,19.25,19.38,19.07,19.12,-0.0047,21.13,17.29,19.12,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,66700,29900,58800,183700,7900,38059,57600,29300,114700,142500,19.11,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,19.02,500,130400,80800,193888,79700,268100,257100,112700,332700,125800,26189953,20.1,10415688,18.71,4,1600,30588
600030.SH,600030,中信证券,20180404,103822000,103822000,79,19.21,19.25,19.38,19.07,19.12,-0.0047,21.13,17.29,19.12,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,65700,26900,58800,183700,8400,38059,57600,29300,114700,143000,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,19.02,19.01,131500,80800,193888,79700,268100,257100,112700,332700,125800,318800,26187153,20.1,10418288,18.71,8,3800,72649
600030.SH,600030,中信证券,20180404,103825000,103825000,79,19.21,19.25,19.38,19.07,19.12,-0.0047,21.13,17.29,19.12,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,19.21,63700,26900,58800,183700,9700,38059,57600,29300,114700,143000,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,19.02,19.01,130400,80800,193388,80700,268100,257100,112700,332700,125800,318800,26187953,20.1,10417188,18.71,10,3100,59250
600030.SH,600030,中信证券,20180404,103828000,103828000,79,19.21,19.25,19.38,19.07,19.1,-0.0057,21.13,17.29,19.11,19.12,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,300,65200,26900,58800,183700,9700,38059,57600,29300,115600,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,19.02,19.01,134000,80800,193888,80700,268100,254100,112700,332700,125800,318800,26193553,20.1,10419788,18.71,1,1000,19100
600030.SH,600030,中信证券,20180404,103831000,103831000,79,19.21,19.25,19.38,19.07,19.1,-0.0057,21.13,17.29,19.11,19.12,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,8100,65200,27200,60000,183700,9700,32959,53400,29300,115600,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,19.02,19.01,143600,80800,194088,75700,268100,254100,112700,332700,125800,318800,26199853,20.1,10425888,18.71,10,9200,175791
600030.SH,600030,中信证券,20180404,103834000,103834000,79,19.21,19.25,19.38,19.07,19.1,-0.0057,21.13,17.29,19.11,19.12,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,2400,65400,27200,60000,185700,9700,32959,53400,29300,116000,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,19.02,19.01,135900,80800,194088,75700,268100,254100,112800,332700,125800,318800,26197053,20.1,10418788,18.71,13,19400,370657
600030.SH,600030,中信证券,20180404,103837000,103837000,79,19.21,19.25,19.38,19.07,19.1,-0.0057,21.13,17.29,19.11,19.12,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,5000,65400,27200,60000,185700,9700,32959,53400,29300,121400,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,19.02,19.01,86500,81100,209088,75700,268100,253600,112800,332700,125800,318800,26204553,20.1,10385188,18.71,38,57300,1094461
600030.SH,600030,中信证券,20180404,103840000,103840000,79,19.21,19.25,19.38,19.07,19.1,-0.0057,21.13,17.29,19.11,19.12,19.13,19.14,19.15,19.16,19.17,19.18,19.19,19.2,20400,65100,27800,60100,185700,9700,32959,53400,29300,121400,19.1,19.09,19.08,19.07,19.06,19.05,19.04,19.03,19.02,19.01,72100,81100,209088,77700,268100,253600,112800,332700,125800,318800,26229653,20.1,10373788,18.71,19,15300,292230
